molecule_chembl_id,smiles,molecular_weight,molecule_name,n,p_median,p_median_kiki,frac_active,frac_inactive,n_strong_active,n_strong_inactive,any_active_vote,consensus_label
CHEMBL3084399,Cc1ccccc1C(O)(C[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1C.[Br-],444.46,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084400,COc1ccccc1C(O)(C[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1OC.[Br-],476.46,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL3084401,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1cccc(F)c1)c1cccc(F)c1)C2.[I-],499.38,,1,7.96,7.96,1.0,0.0,0,0,True,active_single
CHEMBL3084402,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1cccc(Cl)c1)c1cccc(Cl)c1)C2.[I-],532.29,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL3084403,COc1ccc(C(O)(C[C@H]2C[C@H]3CC[C@@H](C2)[N+]3(C)C)c2ccc(OC)cc2)cc1.[Br-],476.46,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL3084404,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2.[I-],532.29,,1,7.13,7.13,1.0,0.0,0,0,True,active_single
CHEMBL3084405,Cc1c(F)cccc1C(O)(C[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1cccc(F)c1C.[Br-],480.44,,1,7.19,7.19,1.0,0.0,0,0,True,active_single
CHEMBL3084406,Cc1ccc(F)cc1C(O)(C[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1cc(F)ccc1C.[Br-],480.44,,1,7.43,7.43,1.0,0.0,0,0,True,active_single
CHEMBL3084407,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1cc(F)cc(F)c1)c1cc(F)cc(F)c1)C2.[Br-],488.36,,1,6.95,6.95,1.0,0.0,0,0,True,active_single
CHEMBL3084408,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccc(F)c(F)c1)c1ccc(F)c(F)c1)C2.[Br-],488.36,,1,6.54,6.54,1.0,0.0,0,0,True,active_single
CHEMBL3084409,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C(N)=O)(c1ccccc1)c1ccccc1)C2.[I-],490.43,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084410,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1cccs1)c1cccs1)C2.[Br-],428.46,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084411,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccsc1)c1ccsc1)C2.[I-],475.46,,1,7.77,7.77,1.0,0.0,0,0,True,active_single
CHEMBL3084412,Cc1cc(C(O)(C[C@H]2C[C@H]3CC[C@@H](C2)[N+]3(C)C)c2csc(C)c2)cs1.[Br-],456.52,,1,7.19,7.19,1.0,0.0,0,0,True,active_single
CHEMBL3084413,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](C=C(c1cccs1)c1cccs1)C2.[Br-],410.45,,2,8.67,8.67,1.0,0.0,0,0,True,active
CHEMBL3084414,Cc1ccccc1C(=C[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1C.[Br-],426.44,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084415,C[N+]1(C)[C@@H]2CCC[C@H]1C[C@@H](CC(O)(c1cccs1)c1cccs1)C2.[I-],489.49,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084416,Cc1ccccc1C(O)(C[C@H]1C[C@H]2CCC[C@@H](C1)[N+]2(C)C)c1ccccc1C.[I-],505.48,,1,7.64,7.64,1.0,0.0,0,0,True,active_single
CHEMBL3084417,C[N+]1(C)[C@@H]2CCC[C@H]1C[C@H](CC(O)(c1ccccc1)c1ccccc1)C2.[Br-],430.43,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084418,C[N+]1(C)[C@@H]2CCC[C@H]1C[C@H](C=C(c1cccs1)c1cccs1)C2.[Br-],424.47,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084419,CN1[C@@H]2CC[C@H]1C[C@@H](CC(C(N)=O)(c1ccccc1)c1ccccc1)C2,348.49,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084447,CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)c1ccccc1,345.44,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL3084457,CC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],439.44,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084458,CCC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],453.47,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084459,C[N+]1(CC2CC2)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],465.48,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084460,C[N+]1(CCO)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],455.44,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084461,C=CC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[I-],498.45,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084462,COCC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],469.47,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084463,C[N+]1(CCCC#N)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],478.48,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084464,C[N+]1(CC2CCCCC2)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],507.56,,1,7.05,7.05,1.0,0.0,0,0,True,active_single
CHEMBL3084465,C[N+]1(Cc2ccccc2)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],501.51,,1,6.5,6.5,1.0,0.0,0,0,True,active_single
CHEMBL3084466,C[N+]1(CCC2CCCCC2)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],521.59,,1,6.96,6.96,1.0,0.0,0,0,True,active_single
CHEMBL3084467,C=CCCCC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],493.53,,1,7.07,7.07,1.0,0.0,0,0,True,active_single
CHEMBL3084468,COCCOCC[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],513.52,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3084469,CCCCCCCCCCCC[N+]1(C)[C@@H]2CC[C@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],579.71,,1,7.19,7.19,1.0,0.0,0,0,True,active_single
CHEMBL3084639,CN1[C@@H]2CC[C@H]1C[C@@H](CC(c1ccccc1)(c1ccccc1)c1ccccc1)C2,381.56,,2,6.69,6.69,1.0,0.0,0,0,True,active
CHEMBL3084643,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2.[Br-],430.43,,3,8.0,8.0,1.0,0.0,0,0,True,active
CHEMBL3084650,CN1[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,330.48,,3,8.0,8.0,1.0,0.0,0,0,True,active
CHEMBL3084658,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccccc1)c1ccccc1)C2.[Br-],416.4,,3,8.0,8.0,1.0,0.0,0,0,True,active
CHEMBL3084662,CN1[C@@H]2CC[C@H]1C[C@@H](CC(O)(c1ccccc1)c1ccccc1)C2,321.46,,4,8.0,8.0,1.0,0.0,0,0,True,active
CHEMBL3084678,CN1[C@@H]2CC[C@H]1C[C@@H](CC(C(=O)O)(c1ccccc1)c1ccccc1)C2,349.47,,2,6.16,6.16,1.0,0.0,0,0,True,active
CHEMBL3084679,CN1[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,335.49,,3,8.0,8.0,1.0,0.0,0,0,True,active
CHEMBL3084748,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],427.97,TROSPIUM CHLORIDE,1,8.99,8.99,1.0,0.0,0,0,True,active_single
CHEMBL3085058,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccccc1)C2.[Br-],445.4,,1,8.34,8.34,1.0,0.0,0,0,True,active_single
CHEMBL3085059,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1cccs1)c1ccccc1)C2.[Br-],451.43,,1,8.64,8.64,1.0,0.0,0,0,True,active_single
CHEMBL3085060,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccccc1)C2.[Br-],451.43,,1,8.55,8.55,1.0,0.0,0,0,True,active_single
CHEMBL3085061,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccc(Br)cc1)c1ccccc1)C2.[Br-],524.3,,1,7.25,7.25,1.0,0.0,0,0,True,active_single
CHEMBL3085062,COc1ccc(CN(C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)[N+]3(C)C)c2ccccc2)cc1.[Br-],475.43,,1,6.81,6.81,1.0,0.0,0,0,True,active_single
CHEMBL3085067,Cc1ccc(CN(C(=O)O[C@@H]2C[C@H]3CC[C@@H](C2)[N+]3(C)C)c2ccccc2)s1.[Br-],465.46,,1,7.67,7.67,1.0,0.0,0,0,True,active_single
CHEMBL3085068,Cc1ccsc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1.[Br-],465.46,,1,8.19,8.19,1.0,0.0,0,0,True,active_single
CHEMBL3085069,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccoc1)c1ccccc1)C2.[Br-],435.36,,1,7.8,7.8,1.0,0.0,0,0,True,active_single
CHEMBL3085070,Cc1ccoc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1.[Br-],449.39,,1,7.37,7.37,1.0,0.0,0,0,True,active_single
CHEMBL3085071,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1cccs1)C2.[Br-],451.43,,1,8.52,8.52,1.0,0.0,0,0,True,active_single
CHEMBL3085072,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccsc1)C2.[Br-],451.43,,1,8.7,8.7,1.0,0.0,0,0,True,active_single
CHEMBL3085073,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccsc1)C2.[Br-],457.46,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL3085074,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2.[Br-],457.48,,1,7.95,7.95,1.0,0.0,0,0,True,active_single
CHEMBL3085075,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1cccc(C#N)c1)c1ccsc1)C2.[Br-],476.44,,1,6.86,6.86,1.0,0.0,0,0,True,active_single
CHEMBL3085076,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccccc1)C2,350.46,,1,7.13,7.13,1.0,0.0,0,0,True,active_single
CHEMBL3085077,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1cccs1)c1ccccc1)C2,356.49,,1,7.69,7.69,1.0,0.0,0,0,True,active_single
CHEMBL3085078,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccccc1)C2,356.49,,1,7.56,7.56,1.0,0.0,0,0,True,active_single
CHEMBL3085085,Cc1ccc(CN(C(=O)O[C@@H]2C[C@H]3CC[C@@H](C2)N3C)c2ccccc2)s1,370.52,,1,6.58,6.58,1.0,0.0,0,0,True,active_single
CHEMBL3085086,Cc1ccsc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)N2C)c1ccccc1,370.52,,1,6.97,6.97,1.0,0.0,0,0,True,active_single
CHEMBL3085087,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccoc1)c1ccccc1)C2,340.42,,1,7.24,7.24,1.0,0.0,0,0,True,active_single
CHEMBL3085089,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1cccs1)C2,356.49,,1,7.64,7.64,1.0,0.0,0,0,True,active_single
CHEMBL3085090,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccsc1)C2,356.49,,1,7.96,7.96,1.0,0.0,0,0,True,active_single
CHEMBL3085091,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccsc1)c1ccsc1)C2,362.52,,1,8.14,8.14,1.0,0.0,0,0,True,active_single
CHEMBL3085092,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,362.54,,1,6.96,6.96,1.0,0.0,0,0,True,active_single
CHEMBL3085093,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccc(C#N)cc1)c1ccsc1)C2,381.5,,1,6.86,6.86,1.0,0.0,0,0,True,active_single
CHEMBL308566,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,512.67,,1,8.43,8.43,1.0,0.0,0,0,True,active_single
CHEMBL3087229,O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,435.63,,1,10.4,10.4,1.0,0.0,0,0,True,active_single
CHEMBL3087230,O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C1(c2cccs2)CCCCCC1,453.67,,1,10.3,10.3,1.0,0.0,0,0,True,active_single
CHEMBL3087231,Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)ccn1,449.66,,2,10.5,10.5,1.0,0.0,0,0,True,active
CHEMBL3087232,Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cn1,449.66,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087233,Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)c(C)n1,463.69,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL3087234,Cn1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)n1,438.64,,1,9.3,9.3,1.0,0.0,0,0,True,active_single
CHEMBL3087235,O=C(O[C@H]1C[N+]2(CCCc3nc4ccccc4o3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,475.65,,1,10.3,10.3,1.0,0.0,0,0,True,active_single
CHEMBL3087236,NC(=O)C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2,373.52,,1,9.7,9.7,1.0,0.0,0,0,True,active_single
CHEMBL3087237,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccccc1,449.62,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL3087238,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccc(F)c1,467.61,,1,9.9,9.9,1.0,0.0,0,0,True,active_single
CHEMBL3087239,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)N1CCOCC1,443.61,,1,7.0,7.0,1.0,0.0,0,0,True,active_single
CHEMBL3087240,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccon1,440.56,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL3087241,Cc1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)no1,454.59,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087242,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cc[nH]n1,439.58,,1,10.0,10.0,1.0,0.0,0,0,True,active_single
CHEMBL3087243,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1nncs1,457.62,,1,8.1,8.1,1.0,0.0,0,0,True,active_single
CHEMBL3087244,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncns1,457.62,,1,9.4,9.4,1.0,0.0,0,0,True,active_single
CHEMBL3087245,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncco1,440.56,,1,7.9,7.9,1.0,0.0,0,0,True,active_single
CHEMBL3087361,CC(C)(C)c1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)no1,496.67,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL3087362,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccccn1,450.6,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087363,O=C(C[N+]12CCC(CC1)[C@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccccn1,450.6,,1,7.5,7.5,1.0,0.0,0,0,True,active_single
CHEMBL3087364,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccnc1,450.6,,1,9.7,9.7,1.0,0.0,0,0,True,active_single
CHEMBL3087365,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccncc1,450.6,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL3087366,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cncnc1,451.59,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL3087367,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccncn1,451.59,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087368,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccnn1,451.59,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087369,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cnccn1,451.59,,1,9.9,9.9,1.0,0.0,0,0,True,active_single
CHEMBL3087370,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncccc1F,468.59,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL3087371,Cc1ccc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)nc1,464.63,,1,9.3,9.3,1.0,0.0,0,0,True,active_single
CHEMBL3087372,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(F)cn1,468.59,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL3087373,Cc1ccnc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)c1,464.63,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL3087374,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccc(C(F)(F)F)n1,518.6,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL3087375,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(C(F)(F)F)nc1,518.6,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL3087376,Cc1ccc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cn1,464.63,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL3087377,Cc1nccc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)n1,465.62,,1,9.4,9.4,1.0,0.0,0,0,True,active_single
CHEMBL3087378,Cc1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)ncn1,465.62,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL3087379,Cc1ccc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)nn1,465.62,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL3087945,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(C(F)(F)F)nn1,519.59,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL3087946,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(Cl)nn1,486.04,,1,9.7,9.7,1.0,0.0,0,0,True,active_single
CHEMBL3087947,Cc1cnc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cn1,465.62,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL3087948,Cc1cncc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)n1,465.62,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL3087949,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cncc(Cl)n1,486.04,,1,10.0,10.0,1.0,0.0,0,0,True,active_single
CHEMBL3087950,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCNC(=O)c1cnccn1,522.67,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
CHEMBL3087951,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCCNC(=O)c1ccccn1,535.71,,1,8.2,8.2,1.0,0.0,0,0,True,active_single
CHEMBL3087952,O=C(O[C@H]1C[N+]2(Cc3nc4ccccc4o3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,447.6,,1,10.0,10.0,1.0,0.0,0,0,True,active_single
CHEMBL3087953,O=C(O[C@H]1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,474.63,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL3087954,O=C(O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)no3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,473.64,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL3087955,O=C(O[C@H]1C[N+]2(Cc3ccn(-c4ccccc4)n3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,472.65,,1,9.4,9.4,1.0,0.0,0,0,True,active_single
CHEMBL3087956,O=C(O[C@H]1C[N+]2(Cc3csc(-c4ccccc4)n3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,489.71,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL3087957,O=C(O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,473.64,,1,10.1,10.1,1.0,0.0,0,0,True,active_single
CHEMBL3087958,O=C(O[C@H]1C[N+]2(Cc3nnc(-c4ccccc4)o3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,474.63,,1,9.5,9.5,1.0,0.0,0,0,True,active_single
CHEMBL3087959,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1,330.49,,1,10.5,10.5,1.0,0.0,0,0,True,active_single
CHEMBL3087960,C[N+]1(C)CCC(OC(=O)C2(c3ccccc3)CCCCCC2)CC1,330.49,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL3087961,O=C(O[C@H]1CN2CCC1CC2)C1(c2ccccc2)CCCCCC1,327.47,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL3088075,O=C(O[C@H]1CN2CCC1CC2)C1(c2cccs2)CCCCCC1,333.5,,1,10.1,10.1,1.0,0.0,0,0,True,active_single
CHEMBL3088076,C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2,330.49,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL3088077,O=C(O[C@H]1C[N+]2(Cc3ccccc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,406.59,,1,7.4,7.4,1.0,0.0,0,0,True,active_single
CHEMBL3088078,O=C(O[C@H]1C[N+]2(Cc3ccc(F)c(F)c3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,442.57,,1,7.4,7.4,1.0,0.0,0,0,True,active_single
CHEMBL3088079,COc1cccc(C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)c1,436.62,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
CHEMBL3088080,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,420.62,,1,10.1,10.1,1.0,0.0,0,0,True,active_single
CHEMBL3088081,Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)s1,440.67,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL3088082,O=C(O[C@H]1C[N+]2(CCc3cccc(Cl)c3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,455.06,,1,10.4,10.4,1.0,0.0,0,0,True,active_single
CHEMBL3088083,N#Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cc1,445.63,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
